# CUDA_PROFILE_LOG_VERSION 1.5
# CUDA_PROFILE_CSV 1
# CUDA_DEVICE_NAME 0 Tesla C1060
method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,gld_coherent,gst_coherent,local_load,local_store,branch,divergent_branch,instructions,warp_serialize,cta_launched
update_h,15281.7,15291,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,0,3897711,0,6144
update_e,16237.9,16247,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,1,4110674,0,6144
update_src,13.632,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15207.2,15216,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,0,3897698,0,6144
update_e,16250.9,16261,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,1,4110673,0,6144
update_src,13.792,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15198.3,15207,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,0,3897709,0,6144
update_e,16225.7,16235,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,1,4110680,0,6144
update_src,13.28,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15214.6,15224,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,0,3897685,0,6144
update_e,16196.9,16207,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,1,4110683,0,6144
update_src,13.248,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15246.9,15256,0.75,16,3840,16,4,4,3072,80,17,883918,1176376,0,0,163840,1,3897680,0,6144
update_e,16227.3,16237,0.75,16,3840,16,4,4,3072,80,19,883918,1176376,0,0,163840,1,4110676,0,6144
update_src,13.888,26,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15282.6,15292,0.75,16,3840,16,4,4,3072,80,17,883918,1176376,0,0,163840,1,3897683,0,6144
update_e,16284.9,16294,0.75,16,3840,16,4,4,3072,80,19,883918,1176376,0,0,163840,1,4110676,0,6144
update_src,13.536,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15279,15288,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163840,1,3897675,0,6144
update_e,16214.7,16224,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,0,4110677,0,6144
update_src,13.632,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15213,15222,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163840,1,3897693,0,6144
update_e,16230,16239,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,0,4110672,0,6144
update_src,13.696,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15280.8,15290,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163840,1,3897681,0,6144
update_e,16279.2,16289,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,0,4110672,0,6144
update_src,13.856,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15286,15295,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163840,1,3897694,0,6144
update_e,16220.4,16230,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,0,4110672,0,6144
update_src,13.28,24,0.25,1,1,256,1,1,0,48,24,16,64,0,0,0,0,0,0,1
update_h,15300,15309,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,1,3897688,0,6144
update_e,16234.4,16243,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,0,4110674,0,6144
update_src,13.28,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15344.9,15355,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,1,3897722,0,6144
update_e,16223.7,16233,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,0,4110672,0,6144
update_src,13.28,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15211.3,15220,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,1,3897721,0,6144
update_e,16216,16225,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,0,4110688,0,6144
update_src,13.696,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15237.9,15247,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,1,3897686,0,6144
update_e,16191.3,16201,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,0,4110674,0,6144
update_src,13.408,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15278.7,15288,0.75,16,3840,16,4,4,3072,80,17,883918,1176376,0,0,163840,1,3897688,0,6144
update_e,16152.7,16162,0.75,16,3840,16,4,4,3072,80,19,883918,1176376,0,0,163840,0,4110674,0,6144
update_src,13.568,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15265.6,15275,0.75,16,3840,16,4,4,3072,80,17,883918,1176376,0,0,163840,1,3897693,0,6144
update_e,16244.7,16254,0.75,16,3840,16,4,4,3072,80,19,883918,1176376,0,0,163840,0,4110672,0,6144
update_src,13.504,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15327.8,15337,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163840,1,3897627,0,6144
update_e,16258.2,16267,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,0,4110677,0,6144
update_src,13.632,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15297,15306,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163840,1,3897632,0,6144
update_e,16237.1,16247,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,0,4110671,0,6144
update_src,13.984,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15240.9,15251,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163840,1,3897669,0,6144
update_e,16219.7,16230,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,0,4110681,0,6144
update_src,13.824,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15184.9,15194,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163841,2,3897640,0,6144
update_e,16216.5,16226,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,0,4110680,0,6144
update_src,13.408,24,0.25,1,1,256,1,1,0,48,24,16,64,0,0,48,0,784,0,1
update_h,15256.5,15266,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,0,3897705,0,6144
update_e,16251.4,16261,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,1,4110621,0,6144
update_src,13.632,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15270.9,15280,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,0,3897704,0,6144
update_e,16229.5,16239,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,1,4110618,0,6144
update_src,13.472,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15258.7,15269,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,0,3897677,0,6144
update_e,16248.4,16258,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,1,4110623,0,6144
update_src,13.696,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15269.2,15279,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,0,3897713,0,6144
update_e,16252.5,16262,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,1,4110617,0,6144
update_src,13.696,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15264.2,15273,0.75,16,3840,16,4,4,3072,80,17,883918,1176376,0,0,163840,0,3897685,0,6144
update_e,16255.3,16265,0.75,16,3840,16,4,4,3072,80,19,883918,1176376,0,0,163840,1,4110682,0,6144
update_src,13.632,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15250.4,15260,0.75,16,3840,16,4,4,3072,80,17,883918,1176376,0,0,163840,0,3897683,0,6144
update_e,16271.6,16282,0.75,16,3840,16,4,4,3072,80,19,883918,1176376,0,0,163840,1,4110671,0,6144
update_src,13.632,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15229,15239,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163840,0,3897679,0,6144
update_e,16211,16220,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,1,4110673,0,6144
update_src,13.792,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15303.1,15312,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163840,0,3897691,0,6144
update_e,16231.6,16242,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,1,4110684,0,6144
update_src,13.92,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15248.6,15258,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163840,0,3897687,0,6144
update_e,16252.3,16262,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,1,4110674,0,6144
update_src,13.728,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15277,15286,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163840,0,3897711,0,6144
update_e,16262.6,16272,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,1,4110672,0,6144
update_src,13.568,24,0.25,1,1,256,1,1,0,48,24,16,64,0,0,0,0,0,0,1
update_h,15291.1,15301,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,0,3897684,0,6144
update_e,16243.3,16253,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,1,4110677,0,6144
update_src,13.664,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15338.1,15347,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,0,3897711,0,6144
update_e,16205.5,16216,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,1,4110672,0,6144
update_src,13.504,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15252.7,15262,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,0,3897678,0,6144
update_e,16236.4,16246,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,1,4110678,0,6144
update_src,13.504,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15193,15202,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,0,3897701,0,6144
update_e,16246.1,16256,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,1,4110677,0,6144
update_src,13.568,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15237.9,15248,0.75,16,3840,16,4,4,3072,80,17,883918,1176376,0,0,163840,1,3897697,0,6144
update_e,16286.5,16297,0.75,16,3840,16,4,4,3072,80,19,883918,1176376,0,0,163840,1,4110686,0,6144
update_src,13.536,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15209.4,15218,0.75,16,3840,16,4,4,3072,80,17,883918,1176376,0,0,163840,1,3897712,0,6144
update_e,16209.4,16220,0.75,16,3840,16,4,4,3072,80,19,883918,1176376,0,0,163840,1,4110680,0,6144
update_src,13.504,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15229,15239,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163840,1,3897681,0,6144
update_e,16232.7,16242,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,0,4110677,0,6144
update_src,13.664,30,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15274.5,15284,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163840,1,3897712,0,6144
update_e,16250.9,16261,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,0,4110677,0,6144
update_src,13.472,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15235.3,15245,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163840,1,3897714,0,6144
update_e,16248.4,16258,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,0,4110672,0,6144
update_src,13.536,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15302.6,15312,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163840,1,3897713,0,6144
update_e,16238.1,16248,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,0,4110683,0,6144
update_src,13.376,24,0.25,1,1,256,1,1,0,48,24,16,64,0,0,0,0,0,0,1
update_h,15250.1,15260,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,1,3897687,0,6144
update_e,16226.5,16236,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,0,4110672,0,6144
update_src,13.312,23,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15313.1,15323,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,1,3897709,0,6144
update_e,16229.2,16240,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,0,4110671,0,6144
update_src,13.664,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15267.2,15276,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,1,3897687,0,6144
update_e,16205.1,16215,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,0,4110673,0,6144
update_src,13.408,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15283.6,15293,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,1,3897690,0,6144
update_e,16235.5,16245,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,0,4110687,0,6144
update_src,13.408,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15279.3,15289,0.75,16,3840,16,4,4,3072,80,17,883918,1176376,0,0,163840,1,3897713,0,6144
update_e,16255,16265,0.75,16,3840,16,4,4,3072,80,19,883918,1176376,0,0,163840,0,4110685,0,6144
update_src,13.664,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15206,15216,0.75,16,3840,16,4,4,3072,80,17,883918,1176376,0,0,163840,1,3897688,0,6144
update_e,16240.8,16250,0.75,16,3840,16,4,4,3072,80,19,883918,1176376,0,0,163840,0,4110674,0,6144
update_src,13.696,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15219.1,15228,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163840,1,3897638,0,6144
update_e,16256.6,16265,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,0,4110673,0,6144
update_src,13.504,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15295.8,15306,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163840,1,3897672,0,6144
update_e,16276.5,16286,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,0,4110688,0,6144
update_src,13.792,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15262,15271,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163840,1,3897634,0,6144
update_e,16204.4,16214,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,0,4110689,0,6144
update_src,14.144,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15242.9,15252,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163841,2,3897666,0,6144
update_e,16217.2,16227,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,0,4110689,0,6144
update_src,13.728,25,0.25,1,1,256,1,1,0,48,24,16,64,0,0,48,0,784,0,1
update_h,15306.2,15316,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,0,3897691,0,6144
update_e,16254,16263,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,1,4110627,0,6144
update_src,13.664,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15320.3,15330,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,0,3897681,0,6144
update_e,16194.9,16204,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,1,4110630,0,6144
update_src,13.664,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15220.7,15230,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,0,3897693,0,6144
update_e,16191.9,16201,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,1,4110616,0,6144
update_src,13.6,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15260.7,15270,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,0,3897681,0,6144
update_e,16228.9,16238,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,1,4110638,0,6144
update_src,13.728,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15262.4,15272,0.75,16,3840,16,4,4,3072,80,17,883918,1176376,0,0,163840,0,3897699,0,6144
update_e,16241.3,16251,0.75,16,3840,16,4,4,3072,80,19,883918,1176376,0,0,163840,1,4110674,0,6144
update_src,13.792,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15256.1,15265,0.75,16,3840,16,4,4,3072,80,17,883918,1176376,0,0,163840,0,3897688,0,6144
update_e,16235.4,16245,0.75,16,3840,16,4,4,3072,80,19,883918,1176376,0,0,163840,1,4110672,0,6144
update_src,13.856,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15232.7,15242,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163840,0,3897691,0,6144
update_e,16263.9,16273,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,1,4110673,0,6144
update_src,13.76,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15346,15355,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163840,0,3897678,0,6144
update_e,16259.8,16269,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,1,4110673,0,6144
update_src,14.048,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15328.2,15338,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163840,0,3897677,0,6144
update_e,16274,16284,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,1,4110674,0,6144
update_src,13.92,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15285.5,15295,0.75,16,3840,16,4,4,3072,80,17,883910,1176344,0,0,163840,0,3897682,0,6144
update_e,16225.4,16236,0.75,16,3840,16,4,4,3072,80,19,883919,1176380,0,0,163840,1,4110680,0,6144
update_src,13.792,24,0.25,1,1,256,1,1,0,48,24,16,64,0,0,0,0,0,0,1
update_h,15284.2,15293,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,0,3897717,0,6144
update_e,16227.5,16237,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,1,4110677,0,6144
update_src,13.536,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15281.9,15291,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,0,3897704,0,6144
update_e,16200.7,16210,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,1,4110672,0,6144
update_src,13.728,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15317.4,15327,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,0,3897720,0,6144
update_e,16241.3,16251,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,1,4110671,0,6144
update_src,13.76,24,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,15277,15287,0.75,16,3840,16,4,4,3072,80,17,883919,1176380,0,0,163840,0,3897693,0,6144
update_e,16217.2,16227,0.75,16,3840,16,4,4,3072,80,19,883910,1176344,0,0,163840,1,4110684,0,6144
update_src,13.344,25,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
