# CUDA_PROFILE_LOG_VERSION 1.5
# CUDA_PROFILE_CSV 1
# CUDA_DEVICE_NAME 0 Tesla C1060
method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,gld_coherent,gst_coherent,local_load,local_store,branch,divergent_branch,instructions,warp_serialize,cta_launched
update_h,20445.8,20454,1,61440,1,256,1,1,0,104,9,1862576,1176320,0,0,65536,0,1193315,0,6144
update_e,20579.6,20589,1,61440,1,256,1,1,0,104,9,1862576,1176320,0,0,65536,0,1472146,0,6144
update_src,10.688,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,20393.4,20402,1,61440,1,256,1,1,0,104,9,1862576,1176320,0,0,65536,0,1193317,0,6144
update_e,20650.1,20659,1,61440,1,256,1,1,0,104,9,1862776,1176448,0,0,65536,0,1472148,0,6144
update_src,10.784,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,20345.6,20355,1,61440,1,256,1,1,0,104,9,1862576,1176320,0,0,65536,0,1193322,0,6144
update_e,20738.6,20748,1,61440,1,256,1,1,0,104,9,1862776,1176448,0,0,65536,0,1472150,0,6144
update_src,10.88,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,20332.9,20342,1,61440,1,256,1,1,0,104,9,1862575,1176320,0,0,65536,1,1193326,0,6144
update_e,20739.6,20749,1,61440,1,256,1,1,0,104,9,1862776,1176448,0,0,65536,0,1472152,0,6144
update_src,10.848,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,20427.6,20437,1,61440,1,256,1,1,0,104,9,1862472,1176256,0,0,65536,0,1193170,0,6144
update_e,20679.4,20688,1,61440,1,256,1,1,0,104,9,1862776,1176448,0,0,65536,0,1472152,0,6144
update_src,10.688,21,0.25,1,1,256,1,1,0,40,24,16,64,0,0,56,0,819,0,1
update_h,20460.4,20470,1,61440,1,256,1,1,0,104,9,1862776,1176448,0,0,65536,0,1193619,0,6144
update_e,20748.5,20758,1,61440,1,256,1,1,0,104,9,1862472,1176256,0,0,65536,0,1471688,0,6144
update_src,10.56,22,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,20465.4,20474,1,61440,1,256,1,1,0,104,9,1862776,1176448,0,0,65536,0,1193620,0,6144
update_e,20622,20631,1,61440,1,256,1,1,0,104,9,1862576,1176320,0,0,65536,0,1471840,0,6144
update_src,10.976,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,20230.8,20240,1,61440,1,256,1,1,0,104,9,1862776,1176448,0,0,65536,0,1193618,0,6144
update_e,20614.8,20624,1,61440,1,256,1,1,0,104,9,1862576,1176320,0,0,65536,0,1471840,0,6144
update_src,11.264,22,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,20362.9,20372,1,61440,1,256,1,1,0,104,9,1862775,1176448,0,0,65536,0,1193617,0,6144
update_e,20692.1,20702,1,61440,1,256,1,1,0,104,9,1862576,1176320,0,0,65536,0,1471840,0,6144
update_src,11.296,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,20424.5,20433,1,61440,1,256,1,1,0,104,9,1862576,1176320,0,0,65536,0,1193618,0,6144
update_e,20682.9,20692,1,61440,1,256,1,1,0,104,9,1862576,1176320,0,0,65536,0,1471840,0,6144
update_src,11.232,22,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,20224.6,20234,1,61440,1,256,1,1,0,104,9,1862576,1176320,0,0,65536,0,1193619,0,6144
update_e,20628.4,20637,1,61440,1,256,1,1,0,104,9,1862576,1176320,0,0,65536,0,1471840,0,6144
update_src,11.104,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,20320.5,20329,1,61440,1,256,1,1,0,104,9,1862576,1176320,0,0,65536,0,1193619,0,6144
update_e,20606.6,20616,1,61440,1,256,1,1,0,104,9,1862776,1176448,0,0,65536,0,1471840,0,6144
update_src,11.552,23,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,20418.1,20427,1,61440,1,256,1,1,0,104,9,1862576,1176320,0,0,65536,0,1193618,0,6144
update_e,20665.2,20674,1,61440,1,256,1,1,0,104,9,1862776,1176448,0,0,65536,0,1471840,0,6144
update_src,11.52,22,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,20532.6,20541,1,61440,1,256,1,1,0,104,9,1862575,1176320,0,0,65536,0,1193617,0,6144
update_e,20715.6,20724,1,61440,1,256,1,1,0,104,9,1862776,1176448,0,0,65536,0,1471840,0,6144
update_src,11.36,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,20404.3,20413,1,61440,1,256,1,1,0,104,9,1862472,1176256,0,0,65536,0,1193617,0,6144
update_e,20673.4,20682,1,61440,1,256,1,1,0,104,9,1862776,1176448,0,0,65536,0,1471840,0,6144
update_src,10.976,21,0.25,1,1,256,1,1,0,40,24,16,64,0,0,0,0,0,0,1
update_h,20299,20308,1,61440,1,256,1,1,0,104,9,1862776,1176448,0,0,65536,0,1193617,0,6144
update_e,20695.2,20704,1,61440,1,256,1,1,0,104,9,1862472,1176256,0,0,65536,0,1471840,0,6144
update_src,10.912,22,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,20416.5,20425,1,61440,1,256,1,1,0,104,9,1862776,1176448,0,0,65536,0,1193617,0,6144
update_e,20594.7,20604,1,61440,1,256,1,1,0,104,9,1862576,1176320,0,0,65536,0,1471840,0,6144
update_src,11.104,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,20433.1,20442,1,61440,1,256,1,1,0,104,9,1862776,1176448,0,0,65536,0,1193618,0,6144
update_e,20646.8,20656,1,61440,1,256,1,1,0,104,9,1862576,1176320,0,0,65536,0,1471840,0,6144
update_src,10.912,22,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,20492,20500,1,61440,1,256,1,1,0,104,9,1862775,1176448,0,0,65537,1,1193619,0,6144
update_e,20713.6,20723,1,61440,1,256,1,1,0,104,9,1862576,1176320,0,0,65536,0,1471840,0,6144
update_src,11.04,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,20438.2,20447,1,61440,1,256,1,1,0,104,9,1862576,1176320,0,0,65536,0,1193313,0,6144
update_e,20615.6,20624,1,61440,1,256,1,1,0,104,9,1862576,1176320,0,0,65536,0,1471840,0,6144
update_src,11.328,22,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,20411.1,20420,1,61440,1,256,1,1,0,104,9,1862576,1176320,0,0,65536,0,1193313,0,6144
update_e,20696.4,20706,1,61440,1,256,1,1,0,104,9,1862576,1176320,0,0,65536,0,1471840,0,6144
update_src,11.136,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,20345.1,20354,1,61440,1,256,1,1,0,104,9,1862576,1176320,0,0,65536,0,1193313,0,6144
update_e,20707.2,20716,1,61440,1,256,1,1,0,104,9,1862776,1176448,0,0,65536,0,1472144,0,6144
update_src,11.328,22,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,20460.4,20469,1,61440,1,256,1,1,0,104,9,1862576,1176320,0,0,65536,0,1193315,0,6144
