# CUDA_PROFILE_LOG_VERSION 1.5
# CUDA_PROFILE_CSV 1
# CUDA_DEVICE_NAME 0 Tesla C1060
method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,gld_coherent,gst_coherent,local_load,local_store,branch,divergent_branch,instructions,warp_serialize,cta_launched
memcpyHtoD,11205.5,11385,-1.06783e+33,7471136,7209077,2949220,6619252,2949240,0,0,0,0,0,0,0,0,0,0,0,-162359416
memcpyHtoD,11067.4,11255,-1.06783e+33,2293792,2097202,7143539,7143525,2097191,0,0,0,0,0,0,0,0,0,0,0,-162359416
memcpyHtoD,11073.3,11272,2.19207e-31,3014702,655406,3997757,655421,7602259,0,0,0,0,0,0,0,0,0,0,0,211070456
memcpyHtoD,11059.9,11240,2.19207e-31,7667759,7471219,7471201,2097268,7471216,0,0,0,0,0,0,0,0,0,0,0,211070456
memcpyHtoD,11087.1,11267,1.41531e-43,7077935,6422633,6750319,6357106,2097261,0,0,0,0,0,0,0,0,0,0,0,0
memcpyHtoD,11070,11250,6.5861e-44,7340079,7602297,3080231,7274600,6619245,0,0,0,0,0,0,0,0,0,0,0,0
memcpyHtoD,11393.3,11598,1.49939e-43,7274600,3276910,7012399,6684777,7209057,0,0,0,0,0,0,0,0,0,0,0,0
memcpyHtoD,11370.8,11573,1.47136e-43,3538990,6553647,3080295,4456518,4456532,0,0,0,0,0,0,0,0,0,0,0,0
memcpyHtoD,11373.7,11577,1.42932e-43,7536745,2949236,5242975,4391033,4456533,0,0,0,0,0,0,0,0,0,0,0,0
memcpyHtoD,11410,11608,1.35926e-43,6357104,7012451,3080257,3604533,2949168,0,0,0,0,0,0,0,0,0,0,0,0
memcpyHtoD,11402.1,11598,1.54143e-43,6750305,7536741,7077986,6488175,3211371,0,0,0,0,0,0,0,0,0,0,0,0
memcpyHtoD,11372.3,,1.44334e-43,7340079,7602297,2949220,6619252,7602296,0,0,0,0,0,0,0,0,0,0,0,0
update_e,15207.9,15221,1,16,3840,16,16,1,3072,112,15,1287838,1176444,0,0,81920,0,2210272,0,6144
update_src,10.944,21,0.25,1,1,256,1,1,0,48,24,16,64,0,0,48,0,784,0,1
update_h,15469.5,15479,1,16,3840,16,16,1,3072,112,13,1287838,1176444,0,0,81920,0,1997272,0,6144
update_e,15234.5,15244,1,16,3840,16,16,1,3072,112,15,1287740,1176312,0,0,81920,1,2210057,0,6144
update_src,11.008,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
