# CUDA_PROFILE_LOG_VERSION 1.5
# CUDA_PROFILE_CSV 1
# CUDA_DEVICE_NAME 0 Tesla C1060
method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,gld_coherent,gst_coherent,local_load,local_store,branch,divergent_branch,instructions,warp_serialize,cta_launched
update_h,23680.5,23690,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3750710,0,6144
update_e,22662.1,22671,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3980072,0,6144
update_src,11.04,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23876.8,23886,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3750703,0,6144
update_e,22649.5,22658,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3980058,0,6144
update_src,10.752,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23870.9,23880,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3750722,0,6144
update_e,22644.3,22653,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3980057,0,6144
update_src,11.04,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23863,23872,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,1,3750712,0,6144
update_e,22593.6,22602,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,1,3980059,0,6144
update_src,11.264,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23913,23922,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,1,3750718,0,6144
update_e,22636.2,22645,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,1,3980052,0,6144
update_src,11.04,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23903.9,23913,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3750719,0,6144
update_e,22508.5,22517,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3980055,0,6144
update_src,11.168,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23913.3,23922,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3750705,0,6144
update_e,22542.2,22551,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3980068,0,6144
update_src,11.36,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23903.6,23912,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3750718,0,6144
update_e,22625.2,22634,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3980070,0,6144
update_src,11.136,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23911.1,23920,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3750701,0,6144
update_e,22671.5,22680,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3980062,0,6144
update_src,11.072,22,0.25,1,1,256,1,1,0,48,24,16,64,0,0,0,0,0,0,1
update_h,23880.9,23890,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,1,3750717,0,6144
update_e,22676,22684,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,0,3980051,0,6144
update_src,10.944,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23678.2,23686,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,1,3750694,0,6144
update_e,22611.7,22620,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,0,3980041,0,6144
update_src,11.136,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23794.8,23803,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,1,3750709,0,6144
update_e,22640.3,22649,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,0,3980064,0,6144
update_src,11.104,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23843.7,23852,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,1,3750701,0,6144
update_e,22640.3,22649,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,0,3980039,0,6144
update_src,10.848,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23877.4,23886,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,1,3750699,0,6144
update_e,22596.9,22606,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,0,3980052,0,6144
update_src,11.2,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23737.8,23747,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,1,3750707,0,6144
update_e,22634,22642,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,0,3980057,0,6144
update_src,10.912,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23868.2,23876,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3750658,0,6144
update_e,22544.8,22553,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3980059,0,6144
update_src,10.944,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23786.7,23796,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3750681,0,6144
update_e,22584.7,22594,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3980070,0,6144
update_src,11.264,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23953.9,23963,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3750670,0,6144
update_e,22720.7,22729,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3980054,0,6144
update_src,11.264,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23765.9,23774,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163841,2,3750677,0,6144
update_e,22573.7,22583,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3980060,0,6144
update_src,10.784,21,0.25,1,1,256,1,1,0,48,24,16,64,0,0,56,0,816,0,1
update_h,23902.3,23911,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3750719,0,6144
update_e,22546.7,22555,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3980025,0,6144
update_src,10.656,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,24020,24029,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3750688,0,6144
update_e,22600.5,22610,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3980025,0,6144
update_src,10.592,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23816.2,23824,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3750743,0,6144
update_e,22467.4,22476,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3980016,0,6144
update_src,10.624,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23767.3,23776,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3750727,0,6144
update_e,22714.6,22723,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3980024,0,6144
update_src,10.944,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23833.7,23842,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,0,3750716,0,6144
update_e,22586.3,22596,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,1,3980058,0,6144
update_src,11.008,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23792.8,23801,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,0,3750724,0,6144
update_e,22497.5,22507,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,1,3980049,0,6144
update_src,10.752,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23861.1,23870,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,0,3750727,0,6144
update_e,22500.9,22510,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,1,3980060,0,6144
update_src,10.816,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23857.5,23866,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,0,3750721,0,6144
update_e,22572.3,22582,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,1,3980068,0,6144
update_src,11.072,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23743.9,23753,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,0,3750715,0,6144
update_e,22650.6,22660,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,1,3980059,0,6144
update_src,11.072,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23922.6,23931,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,0,3750722,0,6144
update_e,22500.5,22509,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,1,3980047,0,6144
update_src,10.784,21,0.25,1,1,256,1,1,0,48,24,16,64,0,0,0,0,0,0,1
update_h,23870.8,23880,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3750723,0,6144
update_e,22666.2,22675,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3980056,0,6144
update_src,10.592,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23868.8,23877,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3750717,0,6144
update_e,22446.7,22455,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3980063,0,6144
update_src,10.88,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23961.3,23970,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3750758,0,6144
update_e,22589.2,22598,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3980062,0,6144
update_src,10.784,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23928.9,23938,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3750691,0,6144
update_e,22608.6,22617,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3980048,0,6144
update_src,10.976,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23811.4,23820,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,1,3750750,0,6144
update_e,22592,22600,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,1,3980073,0,6144
update_src,10.912,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23690.6,23699,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,1,3750709,0,6144
update_e,22559,22568,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,1,3980053,0,6144
update_src,11.264,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23905.4,23914,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3750694,0,6144
update_e,22591.2,22600,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3980056,0,6144
update_src,11.232,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23850.3,23859,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3750709,0,6144
update_e,22626.4,22635,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3980063,0,6144
update_src,11.36,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23712.2,23721,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3750747,0,6144
update_e,22630.2,22638,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3980045,0,6144
update_src,11.616,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23906.5,23916,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3750723,0,6144
update_e,22589.8,22599,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3980053,0,6144
update_src,10.944,21,0.25,1,1,256,1,1,0,48,24,16,64,0,0,0,0,0,0,1
update_h,23989,23998,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,1,3750708,0,6144
update_e,22575.5,22584,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,0,3980049,0,6144
update_src,10.976,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23946,23955,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,1,3750696,0,6144
update_e,22776,22785,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,0,3980039,0,6144
update_src,11.04,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23899,23908,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,1,3750727,0,6144
update_e,22727.9,22736,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,0,3980068,0,6144
update_src,11.36,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23875.3,23884,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,1,3750694,0,6144
update_e,22592,22601,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,0,3980047,0,6144
update_src,11.2,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23814.7,23823,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,1,3750705,0,6144
update_e,22598.1,22607,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,0,3980061,0,6144
update_src,11.136,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23732.3,23741,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,1,3750699,0,6144
update_e,22488.5,22497,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,0,3980046,0,6144
update_src,11.2,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23849.4,23858,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3750672,0,6144
update_e,22584.9,22593,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3980050,0,6144
update_src,11.2,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23824.9,23833,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3750661,0,6144
update_e,22628.8,22638,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3980058,0,6144
update_src,11.2,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23842.7,23851,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3750668,0,6144
update_e,22617.3,22626,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3980073,0,6144
update_src,11.328,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23909.9,23918,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163841,2,3750728,0,6144
update_e,22674.1,22682,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3980058,0,6144
update_src,10.88,21,0.25,1,1,256,1,1,0,48,24,16,64,0,0,48,0,784,0,1
update_h,23909.6,23918,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3750760,0,6144
update_e,22665.5,22674,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3980027,0,6144
update_src,10.56,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23984.9,23994,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3750712,0,6144
update_e,22681.6,22690,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3980018,0,6144
update_src,10.976,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23808.2,23817,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3750700,0,6144
update_e,22568.7,22577,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3980028,0,6144
update_src,10.848,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23871.3,23880,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3750693,0,6144
update_e,22511.1,22520,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3980017,0,6144
update_src,10.816,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23803.9,23813,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,0,3750718,0,6144
update_e,22614.4,22623,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,1,3980048,0,6144
update_src,11.072,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23845.9,23854,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,0,3750714,0,6144
update_e,22507,22516,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,1,3980060,0,6144
update_src,11.104,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23834.5,23843,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,0,3750711,0,6144
update_e,22553.5,22562,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,1,3980053,0,6144
update_src,11.424,23,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23886.2,23895,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,0,3750720,0,6144
update_e,22665.2,22674,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,1,3980063,0,6144
update_src,10.816,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23777.4,23786,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,0,3750719,0,6144
update_e,22662.1,22671,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,1,3980057,0,6144
update_src,10.976,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23863.8,23873,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,0,3750703,0,6144
update_e,22719.9,22729,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,1,3980064,0,6144
update_src,10.848,21,0.25,1,1,256,1,1,0,48,24,16,64,0,0,0,0,0,0,1
update_h,23951.2,23959,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3750710,0,6144
update_e,22590,22599,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3980073,0,6144
update_src,10.784,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23879.7,23888,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3750708,0,6144
update_e,22662.7,22672,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3980055,0,6144
update_src,11.072,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23858.3,23867,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3750707,0,6144
update_e,22593,22602,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3980056,0,6144
update_src,10.944,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23898,23907,1,16,3840,16,4,4,3072,112,16,1178014,1176380,0,0,163840,0,3750730,0,6144
update_e,22471,22480,1,16,3840,16,4,4,3072,112,16,1177996,1176344,0,0,163840,1,3980045,0,6144
update_src,11.008,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23878.9,23888,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,1,3750700,0,6144
update_e,22722.9,22732,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,1,3980063,0,6144
update_src,11.072,22,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,23728.1,23737,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,1,3750711,0,6144
update_e,22561.3,22570,1,16,3840,16,4,4,3072,112,16,1178012,1176376,0,0,163840,1,3980060,0,6144
update_src,10.976,21,0.25,1,1,256,1,1,0,48,24,0,0,0,0,0,0,0,0,0
