# CUDA_PROFILE_LOG_VERSION 1.5
# CUDA_PROFILE_CSV 1
# CUDA_DEVICE_NAME 0 Tesla C1060
method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,gld_coherent,gst_coherent,local_load,local_store,branch,divergent_branch,instructions,warp_serialize,cta_launched
memcpyHtoD,23231.3,23411,-1.13341e+33,-161511584,-161511584,-161511584,-161511584,145152968,-161511592,-161511592,-161511600,-161511600,-161511600,-161511608,-161511616,0,0,0,0,0
memcpyHtoD,23074.6,23256,-1.13341e+33,145150464,145150464,145152968,0,0,-161511592,-161511592,-161511600,-161511600,-161511600,-161511608,-161511616,0,0,0,0,0
memcpyHtoD,23049.8,23230,1.00115e-33,0,0,0,0,0,145156720,145157976,145159232,145160488,145161744,145163000,145164256,0,0,0,0,0
memcpyHtoD,23090.4,23271,1.00115e-33,0,0,0,0,0,145156720,145157976,145159232,145160488,145161744,145163000,145164256,0,0,0,0,0
memcpyHtoD,23073.4,23256,0,0,0,0,0,0,0,-2368031,-2696996,-2696996,0,0,0,0,0,0,0,0
memcpyHtoD,23072.3,23253,0,0,0,0,0,0,0,-2368031,-2696996,4329,0,0,51209,0,0,0,0,0
memcpyHtoD,23355.2,23561,nan,0,0,0,0,0,0,-2368031,-2696996,145062152,0,0,0,0,0,0,0,0
memcpyHtoD,23422.2,23630,nan,0,0,0,0,0,0,-2368031,-2696996,-161512496,0,0,0,0,0,0,0,0
memcpyHtoD,23359.9,23570,0,0,0,0,0,0,0,-2368031,-2696996,0,0,0,0,0,0,0,0,0
memcpyHtoD,23389.3,23577,0,0,0,0,0,0,0,-2368031,-2696996,0,0,0,0,0,0,0,0,0
memcpyHtoD,23377.2,23569,nan,0,0,0,0,0,0,-2368031,-2696996,-2696996,0,0,0,0,0,0,0,0
memcpyHtoD,23377.7,,nan,0,0,0,0,0,0,-2368031,-2696996,-2696996,0,0,0,0,0,0,0,0
update_e,43093.5,43192,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682993,0,6400
update_src,15.456,27,0.5,1,1,512,1,1,0,40,24,20,80,0,0,0,0,0,0,1
update_h,42709.2,42719,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
update_e,43038.2,43048,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682993,0,6400
update_src,15.072,27,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42265.8,42276,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170640,0,2897552,0,6400
update_e,43466.3,43477,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136512,0,3681920,0,6400
update_src,14.848,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42424.8,42434,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170721,1,2898354,0,6400
update_e,42994,43003,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136513,1,3681266,0,6400
update_src,14.784,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42706.5,42716,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
update_e,43488.1,43499,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682993,0,6400
update_src,14.912,25,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42601.1,42611,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170640,0,2897552,0,6400
update_e,42893.7,42904,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136512,0,3681922,0,6400
update_src,14.944,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42867.6,42877,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170721,1,2898354,0,6400
update_e,42974.4,42985,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136513,1,3681266,0,6400
update_src,14.912,25,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42749,42759,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
update_e,43076.2,43086,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682993,0,6400
update_src,14.976,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42315.7,42326,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170640,0,2897552,0,6400
update_e,43417.5,43428,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136512,0,3681920,0,6400
update_src,14.816,25,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42405.2,42415,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170721,1,2898354,0,6400
update_e,43015.5,43026,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136513,1,3681267,0,6400
update_src,14.784,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42715.8,42726,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
update_e,43438.7,43449,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682993,0,6400
update_src,14.592,25,0.5,1,1,512,1,1,0,40,24,20,80,0,0,0,0,0,0,1
update_h,42824.4,42834,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
update_e,42910.3,42920,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682993,0,6400
update_src,14.592,25,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42800.4,42810,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170640,0,2897552,0,6400
update_e,42985.6,42996,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136512,0,3681920,0,6400
update_src,14.4,25,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42776.4,42787,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170721,1,2898354,0,6400
update_e,43061.8,43072,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136513,1,3681265,0,6400
update_src,14.72,25,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42304.7,42314,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
update_e,43432.1,43443,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682993,0,6400
update_src,14.784,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42377.2,42388,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170640,0,2897552,0,6400
update_e,43034.1,43044,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136512,0,3681920,0,6400
update_src,14.816,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42740,42750,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170721,1,2898354,0,6400
update_e,43462,43473,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136513,1,3681265,0,6400
update_src,14.688,25,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42708,42718,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
update_e,42928.1,42939,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682993,0,6400
update_src,14.784,25,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42810.5,42821,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170640,0,2897552,0,6400
update_e,43022,43032,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136512,0,3681921,0,6400
update_src,14.752,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42880.5,42891,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170721,1,2898354,0,6400
update_e,43036.4,43046,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136513,1,3681265,0,6400
update_src,14.88,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42259.1,42269,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
update_e,43366.3,43376,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682993,0,6400
update_src,14.4,25,0.5,1,1,512,1,1,0,40,24,20,80,0,0,0,0,0,0,1
update_h,42370.3,42380,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
update_e,42999.1,43009,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682993,0,6400
update_src,14.56,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42735.1,42744,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170640,0,2897552,0,6400
update_e,43498.4,43509,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136512,0,3681920,0,6400
update_src,14.72,25,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42790,42800,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170721,1,2898354,0,6400
update_e,42848.6,42859,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136513,1,3681265,0,6400
update_src,15.104,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42812.4,42822,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
update_e,43124.6,43134,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682993,0,6400
update_src,15.136,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42699.9,42710,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170640,0,2897552,0,6400
update_e,43071.2,43081,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136512,0,3681920,0,6400
update_src,15.008,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42288.4,42298,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170721,1,2898354,0,6400
update_e,43390,43400,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136513,1,3681265,0,6400
update_src,15.104,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42429.5,42440,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
update_e,43026.6,43036,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682993,0,6400
update_src,15.424,27,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42750.3,42761,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170640,0,2897552,0,6400
update_e,43470.2,43481,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136512,0,3681920,0,6400
update_src,15.104,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42706.6,42717,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170721,1,2898354,0,6400
update_e,42802.8,42813,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136513,1,3681265,0,6400
update_src,15.104,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42789,42799,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
update_e,43065.5,43076,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682993,0,6400
update_src,14.848,26,0.5,1,1,512,1,1,0,40,24,20,80,0,0,0,0,0,0,1
update_h,42673.3,42684,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
update_e,43070,43081,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682993,0,6400
update_src,14.912,25,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42255.7,42265,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170640,0,2897552,0,6400
update_e,43399.5,43410,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136512,0,3681920,0,6400
update_src,15.104,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42335.3,42345,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170721,1,2898354,0,6400
update_e,42983.5,42993,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136513,1,3681265,0,6400
update_src,15.04,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42791.8,42802,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
update_e,43505.3,43516,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682994,0,6400
update_src,15.04,25,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42803.4,42813,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170640,0,2897552,0,6400
update_e,42880.1,42890,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136512,0,3681920,0,6400
update_src,15.136,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42794,42804,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170721,1,2898354,0,6400
update_e,43018.8,43029,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136513,1,3681265,0,6400
update_src,15.232,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42701.3,42712,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
update_e,43004.9,43015,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682995,0,6400
update_src,15.2,27,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42418,42428,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170640,0,2897552,0,6400
update_e,43444.7,43455,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136512,0,3681920,0,6400
update_src,15.232,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42420.9,42431,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170721,1,2898354,0,6400
update_e,42968.2,42978,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136513,1,3681265,0,6400
update_src,14.944,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42771.4,42781,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
update_e,43524,43534,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682993,0,6400
update_src,14.656,25,0.5,1,1,512,1,1,0,40,24,20,80,0,0,0,0,0,0,1
update_h,42725.5,42737,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
update_e,42837.5,42848,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682993,0,6400
update_src,14.656,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
